"Year","Gender","Class","Name","Mark","Event","State"
2016,"Girls","B",NA,"11-02.00","Pole Vault","Nebraska"
2016,"Girls","B",NA,"2:23.48","800m","Nebraska"
2016,"Girls","B",NA,"2:12.64","800m","Nebraska"
2016,"Girls","B",NA,"12.33","100m","Nebraska"
2016,"Girls","B",NA,"5:05.48","1600m","Nebraska"
2016,"Girls","C",NA,"5-04.00","High Jump","Nebraska"
2016,"Girls","C",NA,"10-10.00","Pole Vault","Nebraska"
2016,"Girls","C",NA,"2:23.02","800m","Nebraska"
2016,"Girls","C",NA,"2:19.61","800m","Nebraska"
2016,"Girls","C",NA,"12.37","100m","Nebraska"
2016,"Girls","C",NA,"5:18.50","1600m","Nebraska"
2016,"Girls","D",NA,"11-11.00","Pole Vault","Nebraska"
2016,"Girls","D",NA,"5-03.00","High Jump","Nebraska"
2016,"Girls","D",NA,"2:30.23","800m","Nebraska"
2016,"Girls","D",NA,"2:19.95","800m","Nebraska"
2016,"Girls","D",NA,"12.60","100m","Nebraska"
2016,"Girls","D",NA,"5:26.85","1600m","Nebraska"
2016,"Boys","A",NA,"6-09.00","High Jump","Nebraska"
2016,"Boys","A",NA,"13-10.00","Pole Vault","Nebraska"
2016,"Boys","A",NA,"1:54.92","800m","Nebraska"
2016,"Boys","A",NA,"1:55.51","800m","Nebraska"
2016,"Boys","A",NA,"10.55","100m","Nebraska"
2016,"Boys","A",NA,"4:19.25","1600m","Nebraska"
2016,"Boys","B",NA,"15-00.00","Pole Vault","Nebraska"
2016,"Boys","B",NA,"6-08.00","High Jump","Nebraska"
2016,"Boys","B",NA,"2:01.73","800m","Nebraska"
2016,"Boys","B",NA,"1:57.56","800m","Nebraska"
2016,"Boys","B",NA,"10.787","100m","Nebraska"
2016,"Boys","B",NA,"4:27.06","1600m","Nebraska"
2016,"Boys","C",NA,"14-10.00","Pole Vault","Nebraska"
2016,"Boys","C",NA,"6-08.00","High Jump","Nebraska"
2016,"Boys","C",NA,"2:00.24","800m","Nebraska"
2016,"Boys","C",NA,"1:59.16","800m","Nebraska"
2016,"Boys","C",NA,"10.90","100m","Nebraska"
2016,"Boys","C",NA,"4:32.28","1600m","Nebraska"
2016,"Boys","D",NA,"6-04.00","High Jump","Nebraska"
2016,"Boys","D",NA,"14-06.00","Pole Vault","Nebraska"
2016,"Boys","D",NA,"2:03.95","800m","Nebraska"
2016,"Boys","D",NA,"1:58.95","800m","Nebraska"
2016,"Boys","D",NA,"11.21","100m","Nebraska"
2016,"Boys","D",NA,"4:32.89","1600m","Nebraska"
2015,"Girls","A",NA,"5-08.00","High Jump","Nebraska"
2015,"Girls","A",NA,"11-04.00","Pole Vault","Nebraska"
2015,"Girls","A",NA,"2:18.60","800m","Nebraska"
2015,"Girls","A",NA,"2:13.58","800m","Nebraska"
2015,"Girls","A",NA,"11.69","100m","Nebraska"
2015,"Girls","A",NA,"4:55.18","1600m","Nebraska"
2015,"Girls","B",NA,"11-04.00","Pole Vault","Nebraska"
2015,"Girls","B",NA,"5-06.00","High Jump","Nebraska"
2015,"Girls","B",NA,"2:23.16","800m","Nebraska"
2015,"Girls","B",NA,"2:15.61","800m","Nebraska"
2015,"Girls","B",NA,"12.43","100m","Nebraska"
2015,"Girls","B",NA,"5:04.07","1600m","Nebraska"
2015,"Girls","C",NA,"11-00.00","Pole Vault","Nebraska"
2015,"Girls","C",NA,"5-06.00","High Jump","Nebraska"
2015,"Girls","C",NA,"2:24.28","800m","Nebraska"
2015,"Girls","C",NA,"2:17.28","800m","Nebraska"
2015,"Girls","C",NA,"12.38","100m","Nebraska"
2015,"Girls","C",NA,"5:16.60","1600m","Nebraska"
2015,"Girls","D",NA,"5-05.00","High Jump","Nebraska"
2015,"Girls","D",NA,"12-03.00","Pole Vault","Nebraska"
2015,"Girls","D",NA,"2:29.82","800m","Nebraska"
2015,"Girls","D",NA,"2:20.61","800m","Nebraska"
2015,"Girls","D",NA,"12.42","100m","Nebraska"
2015,"Girls","D",NA,"5:28.76","1600m","Nebraska"
2015,"Boys","A",NA,"16-00.25","Pole Vault","Nebraska"
2015,"Boys","A",NA,"6-11.00","High Jump","Nebraska"
2015,"Boys","A",NA,"1:58.19","800m","Nebraska"
2015,"Boys","A",NA,"1:52.63","800m","Nebraska"
2015,"Boys","A",NA,"10.57","100m","Nebraska"
2015,"Boys","A",NA,"4:13.71","1600m","Nebraska"
2015,"Boys","B",NA,"6-06.00","High Jump","Nebraska"
2015,"Boys","B",NA,"14-08.00","Pole Vault","Nebraska"
2015,"Boys","B",NA,"2:01.77","800m","Nebraska"
2015,"Boys","B",NA,"1:58.96","800m","Nebraska"
2015,"Boys","B",NA,"10.86","100m","Nebraska"
2015,"Boys","B",NA,"4:30.01","1600m","Nebraska"
2015,"Boys","C",NA,"6-08.00","High Jump","Nebraska"
2015,"Boys","C",NA,"14-08.00","Pole Vault","Nebraska"
2015,"Boys","C",NA,"2:02.62","800m","Nebraska"
2015,"Boys","C",NA,"1:57.42","800m","Nebraska"
2015,"Boys","C",NA,"10.82","100m","Nebraska"
2015,"Boys","C",NA,"4:27.39","1600m","Nebraska"
2015,"Boys","D",NA,"14-08.00","Pole Vault","Nebraska"
2015,"Boys","D",NA,"6-05.00","High Jump","Nebraska"
2015,"Boys","D",NA,"2:04.10","800m","Nebraska"
2015,"Boys","D",NA,"2:01.62","800m","Nebraska"
2015,"Boys","D",NA,"11.22","100m","Nebraska"
2015,"Boys","D",NA,"4:31.45","1600m","Nebraska"
2014,"Girls","A",NA,"12-04.00","Pole Vault","Nebraska"
2014,"Girls","A",NA,"5-06.00","High Jump","Nebraska"
2014,"Girls","A",NA,"2:19.06","800m","Nebraska"
2014,"Girls","A",NA,"2:15.62","800m","Nebraska"
2014,"Girls","A",NA,"11.91","100m","Nebraska"
2014,"Girls","A",NA,"5:00.06","1600m","Nebraska"
2014,"Girls","B",NA,"5-05.00","High Jump","Nebraska"
2014,"Girls","B",NA,"11-06.00","Pole Vault","Nebraska"
2014,"Girls","B",NA,"2:22.38","800m","Nebraska"
2014,"Girls","B",NA,"2:12.53","800m","Nebraska"
2014,"Girls","B",NA,"12.50","100m","Nebraska"
2014,"Girls","B",NA,"5:12.53","1600m","Nebraska"
2014,"Girls","C",NA,"5-05.00","High Jump","Nebraska"
2014,"Girls","C",NA,"10-08.00","Pole Vault","Nebraska"
2014,"Girls","C",NA,"2:21.42","800m","Nebraska"
2014,"Girls","C",NA,"2:15.27","800m","Nebraska"
2014,"Girls","C",NA,"12.55","100m","Nebraska"
2014,"Girls","C",NA,"5:18.98","1600m","Nebraska"
2014,"Girls","D",NA,"11-00.50","Pole Vault","Nebraska"
2014,"Girls","D",NA,"5-08.00","High Jump","Nebraska"
2014,"Girls","D",NA,"2:28.67","800m","Nebraska"
2014,"Girls","D",NA,"2:20.25","800m","Nebraska"
2014,"Girls","D",NA,"12.80","100m","Nebraska"
2014,"Girls","D",NA,"5:30.78","1600m","Nebraska"
2014,"Boys","A",NA,"6-09.00","High Jump","Nebraska"
2014,"Boys","A",NA,"15-10.00","Pole Vault","Nebraska"
2014,"Boys","A",NA,"1:57.26","800m","Nebraska"
2014,"Boys","A",NA,"1:52.81","800m","Nebraska"
2014,"Boys","A",NA,"10.81","100m","Nebraska"
2014,"Boys","A",NA,"4:15.00","1600m","Nebraska"
2014,"Boys","B",NA,"14-02.00","Pole Vault","Nebraska"
2014,"Boys","B",NA,"6-06.00","High Jump","Nebraska"
2014,"Boys","B",NA,"2:00.60","800m","Nebraska"
2014,"Boys","B",NA,"1:55.84","800m","Nebraska"
2014,"Boys","B",NA,"10.923","100m","Nebraska"
2014,"Boys","B",NA,"4:26.17","1600m","Nebraska"
2014,"Boys","C",NA,"16-02.50","Pole Vault","Nebraska"
2014,"Boys","C",NA,"6-07.00","High Jump","Nebraska"
2014,"Boys","C",NA,"2:01.46","800m","Nebraska"
2014,"Boys","C",NA,"1:56.54","800m","Nebraska"
2014,"Boys","C",NA,"11.02","100m","Nebraska"
2014,"Boys","C",NA,"4:28.75","1600m","Nebraska"
2014,"Boys","D",NA,"6-06.00","High Jump","Nebraska"
2014,"Boys","D",NA,"14-06.00","Pole Vault","Nebraska"
2014,"Boys","D",NA,"2:03.40","800m","Nebraska"
2014,"Boys","D",NA,"1:56.83","800m","Nebraska"
2014,"Boys","D",NA,"11.34","100m","Nebraska"
2014,"Boys","D",NA,"4:33.01","1600m","Nebraska"
2013,"Girls","a",NA,"5-05.00","High Jump","Nebraska"
2013,"Girls","a",NA,"11-04.00","Pole Vault","Nebraska"
2013,"Girls","a",NA,"2:20.91","800m","Nebraska"
2013,"Girls","a",NA,"2:14.09","800m","Nebraska"
2013,"Girls","a",NA,"12.00","100m","Nebraska"
2013,"Girls","a",NA,"5:03.24","1600m","Nebraska"
2013,"Girls","b",NA,"11-08.00","Pole Vault","Nebraska"
2013,"Girls","b",NA,"5-04.00","High Jump","Nebraska"
2013,"Girls","b",NA,"2:24.80","800m","Nebraska"
2013,"Girls","b",NA,"2:12.66","800m","Nebraska"
2013,"Girls","b",NA,"12.10","100m","Nebraska"
2013,"Girls","b",NA,"5:09.20","1600m","Nebraska"
2013,"Girls","c",NA,"11-06.50","Pole Vault","Nebraska"
2013,"Girls","c",NA,"5-04.00","High Jump","Nebraska"
2013,"Girls","c",NA,"2:20.72","800m","Nebraska"
2013,"Girls","c",NA,"2:20.10","800m","Nebraska"
2013,"Girls","c",NA,"12.37","100m","Nebraska"
2013,"Girls","c",NA,"5:17.94","1600m","Nebraska"
2013,"Girls","d",NA,"5-04.00","High Jump","Nebraska"
2013,"Girls","d",NA,"10-08.00","Pole Vault","Nebraska"
2013,"Girls","d",NA,"2:29.70","800m","Nebraska"
2013,"Girls","d",NA,"2:21.48","800m","Nebraska"
2013,"Girls","d",NA,"12.60","100m","Nebraska"
2013,"Girls","d",NA,"5:33.67","1600m","Nebraska"
2013,"Boys","a",NA,"16-00.00","Pole Vault","Nebraska"
2013,"Boys","a",NA,"6-10.00","High Jump","Nebraska"
2013,"Boys","a",NA,"1:57.35","800m","Nebraska"
2013,"Boys","a",NA,"1:51.72","800m","Nebraska"
2013,"Boys","a",NA,"10.41","100m","Nebraska"
2013,"Boys","a",NA,"4:13.59","1600m","Nebraska"
2013,"Boys","b",NA,"6-06.00","High Jump","Nebraska"
2013,"Boys","b",NA,"15-04.00","Pole Vault","Nebraska"
2013,"Boys","b",NA,"1:59.73","800m","Nebraska"
2013,"Boys","b",NA,"1:54.56","800m","Nebraska"
2013,"Boys","b",NA,"10.75","100m","Nebraska"
2013,"Boys","b",NA,"4:27.73","1600m","Nebraska"
2013,"Boys","c",NA,"6-08.00","High Jump","Nebraska"
2013,"Boys","c",NA,"14-08.00","Pole Vault","Nebraska"
2013,"Boys","c",NA,"2:01.82","800m","Nebraska"
2013,"Boys","c",NA,"1:57.80","800m","Nebraska"
2013,"Boys","c",NA,"10.85","100m","Nebraska"
2013,"Boys","c",NA,"4:30.95","1600m","Nebraska"
2013,"Boys","d",NA,"14-04.00","Pole Vault","Nebraska"
2013,"Boys","d",NA,"6-05.00","High Jump","Nebraska"
2013,"Boys","d",NA,"2:03.29","800m","Nebraska"
2013,"Boys","d",NA,"1:58.70","800m","Nebraska"
2013,"Boys","d",NA,"11.03","100m","Nebraska"
2013,"Boys","d",NA,"4:38.79","1600m","Nebraska"
2012,"Girls","A",NA,"11-02.00","Pole Vault","Nebraska"
2012,"Girls","A",NA,"9-06.00","Pole Vault","Nebraska"
2012,"Girls","A",NA,"5-04.00","High Jump","Nebraska"
2012,"Girls","A",NA,"2:20.31","800m","Nebraska"
2012,"Girls","A",NA,"2:16.37","800m","Nebraska"
2012,"Girls","A",NA,"2:16.37","800m","Nebraska"
2012,"Girls","A",NA,"2:20.31","800m","Nebraska"
2012,"Girls","A",NA,"11.97","100m","Nebraska"
2012,"Girls","A",NA,"5:01.25","1600m","Nebraska"
2012,"Girls","A",NA,"5:34.28","1600m","Nebraska"
2012,"Girls","B",NA,"5-06.00","High Jump","Nebraska"
2012,"Girls","B",NA,"11-10.00","Pole Vault","Nebraska"
2012,"Girls","B",NA,"9-00.00","Pole Vault","Nebraska"
2012,"Girls","B",NA,"2:24.62","800m","Nebraska"
2012,"Girls","B",NA,"2:33.84","800m","Nebraska"
2012,"Girls","B",NA,"2:15.20","800m","Nebraska"
2012,"Girls","B",NA,"2:27.04","800m","Nebraska"
2012,"Girls","B",NA,"2:15.20","800m","Nebraska"
2012,"Girls","B",NA,"12.27","100m","Nebraska"
2012,"Girls","B",NA,"5:07.02","1600m","Nebraska"
2012,"Girls","B",NA,"5:27.58","1600m","Nebraska"
2012,"Girls","B",NA,"5:44.59","1600m","Nebraska"
2012,"Girls","C",NA,"5-03.00","High Jump","Nebraska"
2012,"Girls","C",NA,"10-10.00","Pole Vault","Nebraska"
2012,"Girls","C",NA,"2:25.18","800m","Nebraska"
2012,"Girls","C",NA,"2:34.63","800m","Nebraska"
2012,"Girls","C",NA,"2:19.15","800m","Nebraska"
2012,"Girls","C",NA,"2:32.08","800m","Nebraska"
2012,"Girls","C",NA,"2:19.15","800m","Nebraska"
2012,"Girls","C",NA,"2:25.18","800m","Nebraska"
2012,"Girls","C",NA,"12.70","100m","Nebraska"
2012,"Girls","C",NA,"5:16.13","1600m","Nebraska"
2012,"Girls","C",NA,"5:35.55","1600m","Nebraska"
2012,"Girls","C",NA,"5:56.60","1600m","Nebraska"
2012,"Girls","D",NA,"9-10.00","Pole Vault","Nebraska"
2012,"Girls","D",NA,"5-04.00","High Jump","Nebraska"
2012,"Girls","D",NA,"2:29.19","800m","Nebraska"
2012,"Girls","D",NA,"2:35.87","800m","Nebraska"
2012,"Girls","D",NA,"2:19.90","800m","Nebraska"
2012,"Girls","D",NA,"2:31.29","800m","Nebraska"
2012,"Girls","D",NA,"2:19.90","800m","Nebraska"
2012,"Girls","D",NA,"12.57","100m","Nebraska"
2012,"Girls","D",NA,"5:17.67","1600m","Nebraska"
2012,"Girls","D",NA,"5:43.78","1600m","Nebraska"
2012,"Girls","D",NA,"6:00.05","1600m","Nebraska"
2012,"Boys","A",NA,"6-10.00","High Jump","Nebraska"
2012,"Boys","A",NA,"6-02.00","High Jump","Nebraska"
2012,"Boys","A",NA,"15-08.00","Pole Vault","Nebraska"
2012,"Boys","A",NA,"1:54.27","800m","Nebraska"
2012,"Boys","A",NA,"1:53.63","800m","Nebraska"
2012,"Boys","A",NA,"1:53.63","800m","Nebraska"
2012,"Boys","A",NA,"1:54.27","800m","Nebraska"
2012,"Boys","A",NA,"10.41","100m","Nebraska"
2012,"Boys","A",NA,"4:14.39","1600m","Nebraska"
2012,"Boys","A",NA,"4:33.03","1600m","Nebraska"
2012,"Boys","B",NA,"14-00.00","Pole Vault","Nebraska"
2012,"Boys","B",NA,"6-07.00","High Jump","Nebraska"
2012,"Boys","B",NA,"1:57.16","800m","Nebraska"
2012,"Boys","B",NA,"2:07.81","800m","Nebraska"
2012,"Boys","B",NA,"1:53.73","800m","Nebraska"
2012,"Boys","B",NA,"2:02.28","800m","Nebraska"
2012,"Boys","B",NA,"1:53.73","800m","Nebraska"
2012,"Boys","B",NA,"1:57.16","800m","Nebraska"
2012,"Boys","B",NA,"10.88","100m","Nebraska"
2012,"Boys","B",NA,"4:18.52","1600m","Nebraska"
2012,"Boys","B",NA,"4:34.72","1600m","Nebraska"
2012,"Boys","B",NA,"4:45.42","1600m","Nebraska"
2012,"Boys","C",NA,"14-04.00","Pole Vault","Nebraska"
2012,"Boys","C",NA,"11-06.00","Pole Vault","Nebraska"
2012,"Boys","C",NA,"6-06.00","High Jump","Nebraska"
2012,"Boys","C",NA,"2:00.81","800m","Nebraska"
2012,"Boys","C",NA,"2:10.46","800m","Nebraska"
2012,"Boys","C",NA,"1:57.18","800m","Nebraska"
2012,"Boys","C",NA,"2:08.33","800m","Nebraska"
2012,"Boys","C",NA,"1:57.18","800m","Nebraska"
2012,"Boys","C",NA,"2:00.81","800m","Nebraska"
2012,"Boys","C",NA,"10.97","100m","Nebraska"
2012,"Boys","C",NA,"4:26.71","1600m","Nebraska"
2012,"Boys","C",NA,"4:42.22","1600m","Nebraska"
2012,"Boys","C",NA,"4:59.09","1600m","Nebraska"
2012,"Boys","D",NA,"6-05.00","High Jump","Nebraska"
2012,"Boys","D",NA,"6-00.00","High Jump","Nebraska"
2012,"Boys","D",NA,"15-04.75","Pole Vault","Nebraska"
2012,"Boys","D",NA,"13-00.00","Pole Vault","Nebraska"
2012,"Boys","D",NA,"11-00.00","Pole Vault","Nebraska"
2012,"Boys","D",NA,"2:00.83","800m","Nebraska"
2012,"Boys","D",NA,"2:16.89","800m","Nebraska"
2012,"Boys","D",NA,"1:59.63","800m","Nebraska"
2012,"Boys","D",NA,"2:08.39","800m","Nebraska"
2012,"Boys","D",NA,"1:59.63","800m","Nebraska"
2012,"Boys","D",NA,"2:00.83","800m","Nebraska"
2012,"Boys","D",NA,"11.06","100m","Nebraska"
2012,"Boys","D",NA,"4:29.06","1600m","Nebraska"
2012,"Boys","D",NA,"4:47.53","1600m","Nebraska"
2012,"Boys","D",NA,"5:00.81","1600m","Nebraska"
