"State","Year","Gender","Event","Mark"
"Massachusetts",2016,"Girls","Pole Vault",3.7592
"Massachusetts",2017,"Boys","100m",10.63
"Massachusetts",2017,"Boys","1600m",252.964248
"Massachusetts",2017,"Boys","800m",114.5
"Massachusetts",2017,"Boys","High Jump",2.032
"Massachusetts",2017,"Boys","Pole Vault",5.0546
"Massachusetts",2017,"Girls","100m",12.04
"Massachusetts",2017,"Girls","1600m",287.204496
"Massachusetts",2017,"Girls","800m",130.8
"Massachusetts",2017,"Girls","High Jump",1.6764
"Massachusetts",2017,"Girls","Pole Vault",3.429
"Massachusetts",2018,"Boys","100m",10.7
"Massachusetts",2018,"Boys","1600m",252.616278
"Massachusetts",2018,"Boys","800m",114.61
"Massachusetts",2018,"Boys","High Jump",2.0828
"Massachusetts",2018,"Boys","Pole Vault",4.0386
"Massachusetts",2018,"Girls","100m",12.09
"Massachusetts",2018,"Girls","1600m",290.266632
"Massachusetts",2018,"Girls","800m",127.27
"Massachusetts",2018,"Girls","High Jump",1.7272
"Massachusetts",2018,"Girls","Pole Vault",3.429
"Massachusetts",2019,"Boys","100m",10.74
"Massachusetts",2019,"Boys","1600m",255.926964
"Massachusetts",2019,"Boys","800m",114.41
"Massachusetts",2019,"Boys","High Jump",2.032
"Massachusetts",2019,"Boys","Pole Vault",4.1148
"Massachusetts",2019,"Girls","100m",11.93
"Massachusetts",2019,"Girls","1600m",293.448072
"Massachusetts",2019,"Girls","800m",128.41
"Massachusetts",2019,"Girls","High Jump",1.7272
"Massachusetts",2019,"Girls","Pole Vault",3.5052
"Michigan",1978,"Boys","100m",10.7212
"Michigan",1978,"Boys","1600m",252.0297
"Michigan",1978,"Boys","800m",112.44402
"Michigan",1978,"Boys","High Jump",1.9431
"Michigan",1978,"Boys","Pole Vault",4.1148
"Michigan",1978,"Girls","100m",11.8152
"Michigan",1978,"Girls","1600m",298.55826
"Michigan",1978,"Girls","800m",126.95934
"Michigan",1978,"Girls","High Jump",1.6637
"Michigan",1979,"Boys","100m",10.8306
"Michigan",1979,"Boys","1600m",253.22274
"Michigan",1979,"Boys","800m",111.74808
"Michigan",1979,"Boys","High Jump",1.94
"Michigan",1979,"Boys","Pole Vault",4.11
"Michigan",1979,"Girls","100m",12.1434
"Michigan",1979,"Girls","1600m",295.67508
"Michigan",1979,"Girls","800m",130.7373
"Michigan",1979,"Girls","High Jump",1.66
"Michigan",1980,"Boys","100m",10.5
"Michigan",1980,"Boys","1600m",255.21114
"Michigan",1980,"Boys","800m",111.64866
"Michigan",1980,"Boys","High Jump",1.9431
"Michigan",1980,"Boys","Pole Vault",4.0894
"Michigan",1980,"Girls","100m",11.9
"Michigan",1980,"Girls","1600m",297.9
"Michigan",1980,"Girls","800m",134.01816
"Michigan",1980,"Girls","High Jump",1.6764
"Michigan",1981,"Boys","100m",10.5024
"Michigan",1981,"Boys","1600m",251.13492
"Michigan",1981,"Boys","800m",113.93532
"Michigan",1981,"Boys","High Jump",1.9431
"Michigan",1981,"Boys","Pole Vault",4.1402
"Michigan",1981,"Girls","100m",11.8152
"Michigan",1981,"Girls","1600m",301.6
"Michigan",1981,"Girls","800m",134.2
"Michigan",1981,"Girls","High Jump",1.6764
"Michigan",1982,"Boys","100m",10.5
"Michigan",1982,"Boys","1600m",253.5
"Michigan",1982,"Boys","800m",112.7
"Michigan",1982,"Boys","High Jump",1.9812
"Michigan",1982,"Boys","Pole Vault",4.1148
"Michigan",1982,"Girls","100m",11.3
"Michigan",1982,"Girls","1600m",295.67508
"Michigan",1982,"Girls","800m",132.42744
"Michigan",1982,"Girls","High Jump",1.6002
"Michigan",1983,"Boys","100m",10.6
"Michigan",1983,"Boys","1600m",255.1
"Michigan",1983,"Boys","800m",112.1
"Michigan",1983,"Boys","High Jump",1.9812
"Michigan",1983,"Boys","Pole Vault",4.0132
"Michigan",1983,"Girls","100m",11.9
"Michigan",1983,"Girls","1600m",296.5
"Michigan",1983,"Girls","800m",133.8
"Michigan",1983,"Girls","High Jump",1.60655
"Michigan",1984,"Boys","100m",10.5
"Michigan",1984,"Boys","1600m",253.1
"Michigan",1984,"Boys","800m",114.9
"Michigan",1984,"Boys","High Jump",2.02565
"Michigan",1984,"Boys","Pole Vault",4.064
"Michigan",1984,"Girls","100m",11.7
"Michigan",1984,"Girls","1600m",299.6
"Michigan",1984,"Girls","800m",135.7
"Michigan",1984,"Girls","High Jump",1.6002
"Michigan",1985,"Boys","100m",10.78
"Michigan",1985,"Boys","1600m",258
"Michigan",1985,"Boys","800m",113.6
"Michigan",1985,"Boys","High Jump",2.0066
"Michigan",1985,"Boys","Pole Vault",3.9116
"Michigan",1985,"Girls","100m",12.12
"Michigan",1985,"Girls","1600m",285.2
"Michigan",1985,"Girls","800m",132.02
"Michigan",1985,"Girls","High Jump",1.6002
"Michigan",1986,"Boys","100m",10.55
"Michigan",1986,"Boys","1600m",255.35
"Michigan",1986,"Boys","800m",113.8
"Michigan",1986,"Boys","High Jump",2.032
"Michigan",1986,"Boys","Pole Vault",4.0386
"Michigan",1986,"Girls","100m",12.05
"Michigan",1986,"Girls","1600m",297.87
"Michigan",1986,"Girls","800m",132.5
"Michigan",1986,"Girls","High Jump",1.6002
"Michigan",1987,"Boys","100m",10.4
"Michigan",1987,"Boys","1600m",252.9
"Michigan",1987,"Boys","800m",113.1
"Michigan",1987,"Boys","High Jump",1.9304
"Michigan",1987,"Boys","Pole Vault",3.9878
"Michigan",1987,"Girls","100m",11.98
"Michigan",1987,"Girls","1600m",293.6
"Michigan",1987,"Girls","800m",134.65
"Michigan",1987,"Girls","High Jump",1.651
"Michigan",1988,"Boys","100m",10.5
"Michigan",1988,"Boys","1600m",253.37
"Michigan",1988,"Boys","800m",110.63
"Michigan",1988,"Boys","High Jump",1.9558
"Michigan",1988,"Boys","Pole Vault",4.2672
"Michigan",1988,"Girls","100m",11.7
"Michigan",1988,"Girls","1600m",296
"Michigan",1988,"Girls","800m",132.22
"Michigan",1988,"Girls","High Jump",1.5748
"Michigan",1989,"Boys","100m",10.5
"Michigan",1989,"Boys","1600m",253.4
"Michigan",1989,"Boys","800m",112.1
"Michigan",1989,"Boys","High Jump",1.9304
"Michigan",1989,"Boys","Pole Vault",4.1402
"Michigan",1989,"Girls","100m",11.84
"Michigan",1989,"Girls","1600m",299.1
"Michigan",1989,"Girls","800m",133.91
"Michigan",1989,"Girls","High Jump",1.5494
"Michigan",1990,"Boys","100m",10.69
"Michigan",1990,"Boys","1600m",254.04
"Michigan",1990,"Boys","800m",112.73
"Michigan",1990,"Boys","High Jump",2.0066
"Michigan",1990,"Boys","Pole Vault",4.2799
"Michigan",1990,"Girls","100m",11.98
"Michigan",1990,"Girls","1600m",304.79
"Michigan",1990,"Girls","800m",135.96
"Michigan",1990,"Girls","High Jump",1.6002
"Michigan",1991,"Boys","100m",10.67
"Michigan",1991,"Boys","1600m",252.74
"Michigan",1991,"Boys","800m",113.04
"Michigan",1991,"Boys","High Jump",1.9812
"Michigan",1991,"Boys","Pole Vault",4.2926
"Michigan",1991,"Girls","100m",11.9
"Michigan",1991,"Girls","1600m",304.17
"Michigan",1991,"Girls","800m",137.3
"Michigan",1991,"Girls","High Jump",1.5748
"Michigan",1992,"Boys","100m",10.81
"Michigan",1992,"Boys","1600m",255.76
"Michigan",1992,"Boys","800m",114.16
"Michigan",1992,"Boys","High Jump",1.9304
"Michigan",1992,"Boys","Pole Vault",4.191
"Michigan",1992,"Girls","100m",12.33
"Michigan",1992,"Girls","1600m",296.84
"Michigan",1992,"Girls","800m",135.41
"Michigan",1992,"Girls","High Jump",1.6002
"Michigan",1993,"Boys","100m",10.85
"Michigan",1993,"Boys","1600m",257.03
"Michigan",1993,"Boys","800m",115.46
"Michigan",1993,"Boys","High Jump",1.9304
"Michigan",1993,"Boys","Pole Vault",3.9878
"Michigan",1993,"Girls","100m",12.2
"Michigan",1993,"Girls","1600m",295.49
"Michigan",1993,"Girls","800m",133.4
"Michigan",1993,"Girls","High Jump",1.6002
"Michigan",1994,"Boys","100m",10.3
"Michigan",1994,"Boys","1600m",256.02
"Michigan",1994,"Boys","800m",115.51
"Michigan",1994,"Boys","High Jump",2.0066
"Michigan",1994,"Boys","Pole Vault",4.191
"Michigan",1994,"Girls","100m",11.8
"Michigan",1994,"Girls","1600m",288.41
"Michigan",1994,"Girls","800m",132.19
"Michigan",1994,"Girls","High Jump",1.5748
"Michigan",1995,"Boys","100m",10.86
"Michigan",1995,"Boys","1600m",257.2
"Michigan",1995,"Boys","800m",114.64
"Michigan",1995,"Boys","High Jump",1.778
"Michigan",1995,"Boys","Pole Vault",3.6322
"Michigan",1995,"Girls","100m",12.3
"Michigan",1995,"Girls","1600m",305.06
"Michigan",1995,"Girls","800m",135.85
"Michigan",1995,"Girls","High Jump",1.524
"Michigan",1996,"Boys","100m",10.72
"Michigan",1996,"Boys","1600m",254.11
"Michigan",1996,"Boys","800m",115.17
"Michigan",1996,"Boys","High Jump",1.905
"Michigan",1996,"Boys","Pole Vault",3.683
"Michigan",1996,"Girls","100m",12.21
"Michigan",1996,"Girls","1600m",294
"Michigan",1996,"Girls","800m",133.28
"Michigan",1996,"Girls","High Jump",1.5748
"Michigan",1997,"Boys","100m",10.77
"Michigan",1997,"Boys","1600m",256.99
"Michigan",1997,"Boys","800m",114.8
"Michigan",1997,"Boys","High Jump",1.9304
"Michigan",1997,"Boys","Pole Vault",3.8862
"Michigan",1997,"Girls","100m",11.9
"Michigan",1997,"Girls","1600m",297.82
"Michigan",1997,"Girls","800m",133.32
"Michigan",1997,"Girls","High Jump",1.651
"Michigan",1998,"Boys","100m",10.7
"Michigan",1998,"Boys","1600m",252.8
"Michigan",1998,"Boys","800m",113.79
"Michigan",1998,"Boys","High Jump",1.8542
"Michigan",1998,"Boys","Pole Vault",3.81
"Michigan",1998,"Girls","100m",11.88
"Michigan",1998,"Girls","1600m",296.9
"Michigan",1998,"Girls","800m",134.99
"Michigan",1998,"Girls","High Jump",1.5748
"Michigan",1998,"Girls","Pole Vault",2.5146
"Michigan",1999,"Boys","100m",10.6
"Michigan",1999,"Boys","1600m",250.45
"Michigan",1999,"Boys","800m",113.1
"Michigan",1999,"Boys","High Jump",1.9304
"Michigan",1999,"Boys","Pole Vault",3.6576
"Michigan",1999,"Girls","100m",12.01
"Michigan",1999,"Girls","1600m",300.48
"Michigan",1999,"Girls","800m",134.74
"Michigan",1999,"Girls","High Jump",1.6256
"Michigan",1999,"Girls","Pole Vault",2.6416
"Michigan",2000,"Boys","100m",10.56
"Michigan",2000,"Boys","1600m",248.08
"Michigan",2000,"Boys","800m",112.59
"Michigan",2000,"Boys","High Jump",1.8796
"Michigan",2000,"Boys","Pole Vault",3.9116
"Michigan",2000,"Girls","100m",11.98
"Michigan",2000,"Girls","1600m",290.95
"Michigan",2000,"Girls","800m",131.95
"Michigan",2000,"Girls","High Jump",1.6256
"Michigan",2000,"Girls","Pole Vault",2.8956
"Michigan",2001,"Boys","100m",10.85
"Michigan",2001,"Boys","1600m",253.4
"Michigan",2001,"Boys","800m",113.92
"Michigan",2001,"Boys","High Jump",1.9558
"Michigan",2001,"Boys","Pole Vault",3.8354
"Michigan",2001,"Girls","100m",12.25
"Michigan",2001,"Girls","1600m",297.65
"Michigan",2001,"Girls","800m",131.72
"Michigan",2001,"Girls","High Jump",1.6002
"Michigan",2001,"Girls","Pole Vault",3.048
"Michigan",2002,"Boys","100m",10.7
"Michigan",2002,"Boys","1600m",254
"Michigan",2002,"Boys","800m",113.1
"Michigan",2002,"Boys","High Jump",1.9304
"Michigan",2002,"Boys","Pole Vault",4.191
"Michigan",2002,"Girls","100m",12.07
"Michigan",2002,"Girls","1600m",297.81
"Michigan",2002,"Girls","800m",133.51
"Michigan",2002,"Girls","High Jump",1.6256
"Michigan",2002,"Girls","Pole Vault",3.1242
"Michigan",2003,"Boys","100m",10.76
"Michigan",2003,"Boys","1600m",253.59
"Michigan",2003,"Boys","800m",112.94
"Michigan",2003,"Boys","High Jump",1.8288
"Michigan",2003,"Boys","Pole Vault",3.6576
"Michigan",2003,"Girls","100m",12.12
"Michigan",2003,"Girls","1600m",295.06
"Michigan",2003,"Girls","800m",133.18
"Michigan",2003,"Girls","High Jump",1.6002
"Michigan",2003,"Girls","Pole Vault",3.2004
"Michigan",2004,"Boys","100m",10.82
"Michigan",2004,"Boys","1600m",249.11
"Michigan",2004,"Boys","800m",112.01
"Michigan",2004,"Boys","High Jump",1.8288
"Michigan",2004,"Boys","Pole Vault",3.6576
"Michigan",2004,"Girls","100m",12.1
"Michigan",2004,"Girls","1600m",291.64
"Michigan",2004,"Girls","800m",130.45
"Michigan",2004,"Girls","High Jump",1.5748
"Michigan",2004,"Girls","Pole Vault",2.5908
"Michigan",2005,"Boys","100m",10.56
"Michigan",2005,"Boys","1600m",249.35
"Michigan",2005,"Boys","800m",112.98
"Michigan",2005,"Boys","High Jump",1.8288
"Michigan",2005,"Boys","Pole Vault",3.6576
"Michigan",2005,"Girls","100m",11.95
"Michigan",2005,"Girls","1600m",288.07
"Michigan",2005,"Girls","800m",129.6
"Michigan",2005,"Girls","High Jump",1.5748
"Michigan",2005,"Girls","Pole Vault",2.5908
"Michigan",2006,"Boys","100m",10.44
"Michigan",2006,"Boys","1600m",254.59
"Michigan",2006,"Boys","800m",113.63
"Michigan",2006,"Boys","High Jump",1.778
"Michigan",2006,"Boys","Pole Vault",3.6576
"Michigan",2006,"Girls","100m",11.54
"Michigan",2006,"Girls","1600m",295.57
"Michigan",2006,"Girls","800m",131.08
"Michigan",2006,"Girls","High Jump",1.4986
"Michigan",2006,"Girls","Pole Vault",2.5908
"Michigan",2007,"Boys","100m",10.82
"Michigan",2007,"Boys","1600m",253.9
"Michigan",2007,"Boys","800m",113.86
"Michigan",2007,"Boys","High Jump",1.778
"Michigan",2007,"Boys","Pole Vault",3.6576
"Michigan",2007,"Girls","100m",11.76
"Michigan",2007,"Girls","1600m",291.73
"Michigan",2007,"Girls","800m",131.18
"Michigan",2007,"Girls","High Jump",1.4732
"Michigan",2007,"Girls","Pole Vault",2.5908
"Michigan",2008,"Boys","100m",10.52
"Michigan",2008,"Boys","1600m",252.98
"Michigan",2008,"Boys","800m",111.76
"Michigan",2008,"Boys","High Jump",1.8288
"Michigan",2008,"Boys","Pole Vault",3.5052
"Michigan",2008,"Girls","100m",12.09
"Michigan",2008,"Girls","1600m",290.8
"Michigan",2008,"Girls","800m",133.75
"Michigan",2008,"Girls","High Jump",1.4986
"Michigan",2008,"Girls","Pole Vault",2.5908
"Michigan",2009,"Boys","100m",10.83
"Michigan",2009,"Boys","1600m",247.71
"Michigan",2009,"Boys","800m",112.13
"Michigan",2009,"Boys","High Jump",1.8034
"Michigan",2009,"Boys","Pole Vault",3.5052
"Michigan",2009,"Girls","100m",12.1
"Michigan",2009,"Girls","1600m",291.2
"Michigan",2009,"Girls","800m",132.5
"Michigan",2009,"Girls","High Jump",1.524
"Michigan",2009,"Girls","Pole Vault",2.5908
"Michigan",2010,"Boys","100m",10.8
"Michigan",2010,"Boys","1600m",247.67
"Michigan",2010,"Boys","800m",111.78
"Michigan",2010,"Boys","High Jump",1.7526
"Michigan",2010,"Boys","Pole Vault",3.5052
"Michigan",2010,"Girls","100m",12.13
"Michigan",2010,"Girls","1600m",287.37
"Michigan",2010,"Girls","800m",128.83
"Michigan",2010,"Girls","High Jump",1.4732
"Michigan",2010,"Girls","Pole Vault",2.5908
"Michigan",2011,"Boys","100m",10.55
"Michigan",2011,"Boys","1600m",252.41
"Michigan",2011,"Boys","800m",112.91
"Michigan",2011,"Boys","High Jump",1.7526
"Michigan",2011,"Boys","Pole Vault",3.6576
"Michigan",2011,"Girls","100m",11.72
"Michigan",2011,"Girls","1600m",282.6
"Michigan",2011,"Girls","800m",127.37
"Michigan",2011,"Girls","High Jump",1.524
"Michigan",2011,"Girls","Pole Vault",2.5908
"Michigan",2012,"Boys","100m",10.53
"Michigan",2012,"Boys","1600m",253.97
"Michigan",2012,"Boys","800m",114.31
"Michigan",2012,"Boys","High Jump",1.778
"Michigan",2012,"Boys","Pole Vault",3.5052
"Michigan",2012,"Girls","100m",11.9
"Michigan",2012,"Girls","1600m",283.05
"Michigan",2012,"Girls","800m",128.57
"Michigan",2012,"Girls","High Jump",1.6002
"Michigan",2012,"Girls","Pole Vault",2.5908
"Michigan",2013,"Boys","100m",10.58
"Michigan",2013,"Boys","1600m",250.38
"Michigan",2013,"Boys","800m",113.36
"Michigan",2013,"Boys","High Jump",1.8542
"Michigan",2013,"Boys","Pole Vault",3.6576
"Michigan",2013,"Girls","100m",12.18
"Michigan",2013,"Girls","1600m",279.23
"Michigan",2013,"Girls","800m",126.35
"Michigan",2013,"Girls","High Jump",1.524
"Michigan",2013,"Girls","Pole Vault",2.5908
"Michigan",2014,"Boys","100m",10.7
"Michigan",2014,"Boys","1600m",250.82
"Michigan",2014,"Boys","800m",110.24
"Michigan",2014,"Boys","High Jump",1.7272
"Michigan",2014,"Boys","Pole Vault",3.6576
"Michigan",2014,"Girls","100m",11.88
"Michigan",2014,"Girls","1600m",285.76
"Michigan",2014,"Girls","800m",127.63
"Michigan",2014,"Girls","High Jump",1.4986
"Michigan",2014,"Girls","Pole Vault",2.5908
"Michigan",2015,"Boys","100m",10.56
"Michigan",2015,"Boys","1600m",240.28
"Michigan",2015,"Boys","800m",108.98
"Michigan",2015,"Boys","High Jump",1.778
"Michigan",2015,"Boys","Pole Vault",3.3528
"Michigan",2015,"Girls","100m",11.83
"Michigan",2015,"Girls","1600m",286.05
"Michigan",2015,"Girls","800m",128.43
"Michigan",2015,"Girls","High Jump",1.4732
"Michigan",2015,"Girls","Pole Vault",2.4384
"Michigan",2016,"Boys","100m",10.73
"Michigan",2016,"Boys","1600m",251.48
"Michigan",2016,"Boys","800m",111.68
"Michigan",2016,"Boys","High Jump",1.7272
"Michigan",2016,"Boys","Pole Vault",3.5052
"Michigan",2016,"Girls","100m",12.08
"Michigan",2016,"Girls","1600m",289.29
"Michigan",2016,"Girls","800m",130.2
"Michigan",2016,"Girls","High Jump",1.4732
"Michigan",2016,"Girls","Pole Vault",2.286
"Michigan",2017,"Boys","100m",10.53
"Michigan",2017,"Boys","1600m",248.6
"Michigan",2017,"Boys","800m",111.22
"Michigan",2017,"Boys","High Jump",1.8034
"Michigan",2017,"Boys","Pole Vault",3.6576
"Michigan",2017,"Girls","100m",11.95
"Michigan",2017,"Girls","1600m",283.84
"Michigan",2017,"Girls","800m",131.06
"Michigan",2017,"Girls","High Jump",1.4986
"Michigan",2017,"Girls","Pole Vault",2.5908
"Michigan",2018,"Boys","100m",10.66
"Michigan",2018,"Boys","1600m",248.47
"Michigan",2018,"Boys","800m",113.11
"Michigan",2018,"Boys","High Jump",1.8542
"Michigan",2018,"Boys","Pole Vault",3.5052
"Michigan",2018,"Girls","100m",11.74
"Michigan",2018,"Girls","1600m",285.17
"Michigan",2018,"Girls","800m",128.88
"Michigan",2018,"Girls","High Jump",1.4478
"Michigan",2018,"Girls","Pole Vault",2.4384
"Michigan",2019,"Boys","100m",10.76
"Michigan",2019,"Boys","1600m",252.32
"Michigan",2019,"Boys","800m",111.83
"Michigan",2019,"Boys","High Jump",1.778
"Michigan",2019,"Boys","Pole Vault",3.6576
"Michigan",2019,"Girls","100m",11.89
"Michigan",2019,"Girls","1600m",281
"Michigan",2019,"Girls","800m",128.78
"Michigan",2019,"Girls","High Jump",1.524
"Michigan",2019,"Girls","Pole Vault",2.286
"Nebraska",1978,"Boys","100m",10.8306
"Nebraska",1978,"Boys","1600m",264.65604
"Nebraska",1978,"Boys","800m",116.3214
"Nebraska",1978,"Boys","High Jump",1.8796
"Nebraska",1978,"Boys","Pole Vault",3.9624
"Nebraska",1978,"Girls","100m",12.3622
"Nebraska",1978,"Girls","1600m",317.54748
"Nebraska",1978,"Girls","800m",139.28742
"Nebraska",1978,"Girls","High Jump",1.5494
"Nebraska",1979,"Boys","100m",11.1588
"Nebraska",1979,"Boys","1600m",260.9775
"Nebraska",1979,"Boys","800m",114.43242
"Nebraska",1979,"Boys","High Jump",1.9304
"Nebraska",1979,"Boys","Pole Vault",3.81
"Nebraska",1979,"Girls","100m",12.3622
"Nebraska",1979,"Girls","1600m",316.35444
"Nebraska",1979,"Girls","800m",137.00076
"Nebraska",1979,"Girls","High Jump",1.6256
"Nebraska",1980,"Boys","100m",11.2
"Nebraska",1980,"Boys","1600m",262
"Nebraska",1980,"Boys","800m",115.8
"Nebraska",1980,"Boys","High Jump",1.9304
"Nebraska",1980,"Boys","Pole Vault",3.6576
"Nebraska",1980,"Girls","100m",12.2
"Nebraska",1980,"Girls","1600m",307.1
"Nebraska",1980,"Girls","800m",133.8
"Nebraska",1980,"Girls","High Jump",1.4732
"Nebraska",1981,"Boys","100m",10.6
"Nebraska",1981,"Boys","1600m",256.62
"Nebraska",1981,"Boys","800m",115.32
"Nebraska",1981,"Boys","High Jump",1.9812
"Nebraska",1981,"Boys","Pole Vault",3.81
"Nebraska",1981,"Girls","100m",12.09
"Nebraska",1981,"Girls","1600m",300.23
"Nebraska",1981,"Girls","800m",133.36
"Nebraska",1981,"Girls","High Jump",1.5748
"Nebraska",1982,"Boys","100m",10.56
"Nebraska",1982,"Boys","1600m",261.32
"Nebraska",1982,"Boys","800m",116.21
"Nebraska",1982,"Boys","High Jump",1.8796
"Nebraska",1982,"Boys","Pole Vault",3.9116
"Nebraska",1982,"Girls","100m",12.01
"Nebraska",1982,"Girls","1600m",299.78
"Nebraska",1982,"Girls","800m",135.51
"Nebraska",1982,"Girls","High Jump",1.524
"Nebraska",1983,"Boys","100m",11
"Nebraska",1983,"Boys","1600m",257.7
"Nebraska",1983,"Boys","800m",114.3
"Nebraska",1983,"Boys","High Jump",1.8796
"Nebraska",1983,"Boys","Pole Vault",3.6068
"Nebraska",1983,"Girls","100m",12.42
"Nebraska",1983,"Girls","1600m",300.61
"Nebraska",1983,"Girls","800m",134.99
"Nebraska",1983,"Girls","High Jump",1.524
"Nebraska",1984,"Boys","100m",10.96
"Nebraska",1984,"Boys","1600m",260.64
"Nebraska",1984,"Boys","800m",114.14
"Nebraska",1984,"Boys","High Jump",1.8288
"Nebraska",1984,"Boys","Pole Vault",3.5052
"Nebraska",1984,"Girls","100m",12.31
"Nebraska",1984,"Girls","1600m",299.54
"Nebraska",1984,"Girls","800m",135.95
"Nebraska",1984,"Girls","High Jump",1.4732
"Nebraska",1985,"Boys","100m",10.69
"Nebraska",1985,"Boys","1600m",256.04
"Nebraska",1985,"Boys","800m",115.75
"Nebraska",1985,"Boys","High Jump",1.8796
"Nebraska",1985,"Boys","Pole Vault",3.9116
"Nebraska",1985,"Girls","100m",12.11
"Nebraska",1985,"Girls","1600m",298.06
"Nebraska",1985,"Girls","800m",133.45
"Nebraska",1985,"Girls","High Jump",1.5748
